,ID,LICENSE ID,ACCOUNT NUMBER,SITE NUMBER,LEGAL NAME,DOING BUSINESS AS NAME,ADDRESS,CITY,STATE,ZIP CODE,WARD,PRECINCT,WARD PRECINCT,POLICE DISTRICT,LICENSE CODE,LICENSE DESCRIPTION,BUSINESS ACTIVITY ID,BUSINESS ACTIVITY,LICENSE NUMBER_x,APPLICATION TYPE,APPLICATION CREATED DATE,APPLICATION REQUIREMENTS COMPLETE,PAYMENT DATE,CONDITIONAL APPROVAL,LICENSE TERM START DATE,LICENSE TERM EXPIRATION DATE,LICENSE APPROVED FOR ISSUANCE,DATE ISSUED,LICENSE STATUS,LICENSE STATUS CHANGE DATE,SSA,LATITUDE,LONGITUDE,LOCATION,YEAR,LICENSE NUMBER_y,total_pop,medhhinc,share_BA+,a35to64_share,metro_GDP,Cook_U3_ann_avg,which_ssa,in_ssa,num_sites,num_renewals
1064,1593285-20100816,2040196,290182,1,CHICAGO HOTEL LEASE LLC,CHICAGO HOTEL LEASE LLC,8500 W BRYN MAWR AVE,CHICAGO,IL,60631.0,41.0,29.0,41-29,16.0,1010,Limited Business License,,,1593285.0,RENEW,,06/15/2010,08/29/2010,N,08/16/2010,08/15/2012,08/29/2010,08/30/2010,AAI,,,41.981180725,-87.83916755799999,"(41.98118072487806, -87.83916755770461)",2010,1593285.0,4399.0,43638.0,42.2,39.4,522483.5,10.875,0.0,0.0,6.0,5.0
1065,1332755-20040816,1501901,35041,2,CHICAGO MEDICAL EQUIPMENT & SU,CHICAGO MEDICAL EQUIPMENT & SUPPLIES,2653 S LAWNDALE AVE,CHICAGO,IL,60623.0,22.0,28.0,22-28,10.0,1010,Limited Business License,,,1332755.0,RENEW,,06/30/2004,08/18/2004,N,08/16/2004,08/15/2005,08/18/2004,08/19/2004,AAI,,25.0,41.842780394,-87.71703531,"(41.84278039423057, -87.71703531041712)",2004,1332755.0,9598.0,36091.0,1.823296520108356,52.20394068657322,523290.0,6.833333333333332,25.0,1.0,10.0,8.0
1066,41827-20030816,1364779,34592,2,UNIVERSAL IRON WORKS INC,UNIVERSAL IRON WORKS INC,2315 S KEDVALE AVE,CHICAGO,IL,60623.0,22.0,7.0,22-7,10.0,1009,Manufacturing Establishments,,,41827.0,RENEW,,06/24/2003,09/04/2003,N,08/16/2003,08/15/2004,09/12/2003,09/15/2003,AAI,,,41.849276737,-87.727788424,"(41.849276737099856, -87.72778842413518)",2003,41827.0,1796.0,28413.0,3.0066815144766146,44.456404736275566,510351.3,7.458333333333332,0.0,0.0,5.0,3.0
1067,21164-20141116,2356490,57930,11,PRESENCE CHICAGO HOSPITALS NETWORK,PRESENCE SAINT ELIZABETH HOSPITAL,1431 N CLAREMONT AVE,CHICAGO,IL,60622.0,1.0,32.0,1-32,14.0,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,21164.0,RENEW,,09/15/2014,10/23/2014,N,11/16/2014,11/15/2016,10/23/2014,10/24/2014,AAI,,,41.907627208,-87.685785759,"(41.907627207523525, -87.68578575863826)",2014,21164.0,1952.0,74432.0,52.6,30.2,552838.1,7.508333333333334,0.0,0.0,238.0,12.0
1068,1142163-20020216,1217611,209771,2,JOSE FELIX CUELLAR,PALETERIA YOLY'S,5000 S WESTERN AVE,CHICAGO,IL,60609.0,14.0,17.0,14-17,9.0,1315,Mobile Food Dispenser,,,1142163.0,RENEW,,12/21/2001,02/08/2002,N,02/16/2002,02/15/2003,06/26/2002,06/26/2002,AAI,,,41.802870817,-87.684416342,"(41.80287081672083, -87.68441634189932)",2002,1142163.0,2090.0,35037.0,1.7224880382775118,50.04625346901018,503971.1,7.6416666666666675,0.0,0.0,12.0,1.0
1069,1518095-20041116,1541918,280703,1,LAZARO G. LEE,ENRAPTURE MUSIC,5332 N KIMBALL AVE,CHICAGO,IL,60625.0,39.0,35.0,39-35,17.0,1012,Home Occupation,,,1518095.0,RENEW,,09/27/2004,12/23/2004,N,11/16/2004,11/15/2005,12/23/2004,12/27/2004,AAI,,,41.97852481,-87.713761158,"(41.97852481002986, -87.71376115767808)",2004,1518095.0,6820.0,41952.0,13.328445747800586,60.49723756906077,523290.0,6.833333333333332,0.0,0.0,2.0,1.0
1070,2451791-20160901,2451791,404350,1,CODE PLAY LEARN INC.,CODE PLAY LEARN INC.,1148 W DIVERSEY PKWY 1ST,CHICAGO,IL,60614.0,44.0,40.0,44-40,19.0,1023,Children's Services Facility License,905,After School Program / Tutoring Children Under 18 Years of Age,2451791.0,ISSUE,02/25/2016,03/15/2016,03/15/2016,N,09/01/2016,09/15/2018,09/01/2016,09/01/2016,AAI,,,41.932682123,-87.65779203299999,"(41.9326821228685, -87.65779203303023)",2016,2451791.0,3959.0,116250.0,84.7,24.4,574603.1,6.041666666666668,0.0,0.0,1.0,0.0
1071,1904267-20080502,1904267,331029,1,"7446 N. HOYNE, INC.","7446 N. HOYNE, INC.",7446 N HOYNE AVE 1ST,CHICAGO,IL,60645.0,49.0,28.0,49-28,24.0,1020,Residential Real Estate Developer,,,1904267.0,ISSUE,05/02/2008,05/02/2008,05/02/2008,N,05/02/2008,10/15/2009,05/02/2008,05/02/2008,AAI,,,42.017243396,-87.683143571,"(42.01724339615682, -87.68314357088286)",2008,1904267.0,8830.0,35932.0,21.5,30.4,536770.8,6.433333333333334,0.0,0.0,1.0,0.0
1072,44350-20061116,1749955,35413,2,SENHAY NADZAKU,STUDIO 4 HAIR,4613 N LINCOLN AVE 1ST,CHICAGO,IL,60625.0,47.0,33.0,47-33,19.0,1010,Limited Business License,,,44350.0,RENEW,,09/20/2006,10/10/2006,N,11/16/2006,11/15/2007,10/10/2006,10/11/2006,AAI,,21.0,41.965328383,-87.686228363,"(41.96532838254968, -87.68622836333948)",2006,44350.0,2694.0,58750.0,41.5,25.9,545932.0,4.866666666666666,21.0,1.0,7.0,6.0
1073,1803053-20070302,1803053,314819,1,"PEARL PRODUCTIONS, LLC",CLICKAROUNDCHICAGO,161 N CLARK ST 47 4700,CHICAGO,IL,60601.0,42.0,9.0,42-9,1.0,1133,Broker,,,1803053.0,ISSUE,03/01/2007,03/02/2007,03/02/2007,N,03/02/2007,09/15/2008,03/02/2007,03/02/2007,AAI,,,41.884779705,-87.630800667,"(41.884779704626446, -87.63080066748626)",2007,1803053.0,1625.0,78125.0,36.1,23.7,553134.7,5.25,0.0,0.0,1.0,0.0
1074,1335661-20050816,1604493,41354,2,WORLDWIDE TRAVEL MANAGEMENT INC,WORLWIDE TRAVEL MANAGEMENT INC.,1448 W MONTROSE AVE,CHICAGO,IL,60613.0,47.0,41.0,47-41,19.0,1133,Broker,,,1335661.0,RENEW,,06/21/2005,07/25/2005,N,08/16/2005,08/15/2006,07/25/2005,07/26/2005,AAI,,31.0,41.961733099,-87.666884348,"(41.96173309897769, -87.66688434806943)",2005,1335661.0,2620.0,56761.0,33.7,31.0,534392.2,6.400000000000001,31.0,1.0,12.0,7.0
1075,1741847-20060823,1741847,296970,2,"RED DOG HOUSE, LLC",RED DOG HOUSE,2031 N DAMEN AVE  C2,CHICAGO,IL,60647.0,32.0,34.0,32-34,14.0,1010,Limited Business License,,,1741847.0,C_LOC,08/22/2006,08/23/2006,08/23/2006,N,08/23/2006,02/15/2007,08/23/2006,08/23/2006,AAI,,33.0,41.918748181,-87.67750869700001,"(41.91874818093214, -87.67750869680258)",2006,1741847.0,1949.0,69231.0,32.5,20.4,545932.0,4.866666666666666,33.0,1.0,6.0,3.0
1076,1621865-20051116,1644829,295149,1,THOMAS  WASSMER,PERMIT  EXPRESS,182 W LAKE ST  305,CHICAGO,IL,60601.0,42.0,9.0,42-9,1.0,1010,Limited Business License,,,1621865.0,RENEW,,09/22/2005,01/11/2006,N,11/16/2005,11/15/2006,01/11/2006,01/12/2006,AAI,,,41.885840488,-87.633411971,"(41.88584048804852, -87.63341197142296)",2006,1621865.0,1625.0,78125.0,36.1,23.7,545932.0,4.866666666666666,0.0,0.0,11.0,3.0
1077,58646-20050816,1608963,57930,12,PRESENCE CHICAGO HOSPITALS NETWORK,PRESENCE RESURRECTION MEDICAL CENTER,7435 W TALCOTT AVE,CHICAGO,IL,60631.0,41.0,18.0,41-18,16.0,1375,Hospital,,,58646.0,RENEW,,06/21/2005,08/09/2005,N,08/16/2005,08/15/2006,08/09/2005,08/09/2005,AAI,,,41.988575183,-87.81297791200001,"(41.98857518279947, -87.81297791219501)",2005,58646.0,3275.0,78078.0,31.2,37.5,534392.2,6.400000000000001,0.0,0.0,238.0,8.0
1078,1938198-20100616,2031038,338241,1,JIANGUO ZHANG,XING XING EMPLOYMENT AGENCY,2236 S ARCHER AVE 1ST,CHICAGO,IL,60616.0,25.0,18.0,25-18,9.0,1010,Limited Business License,,,1938198.0,RENEW,,04/15/2010,07/16/2010,N,06/16/2010,06/15/2012,07/16/2010,07/16/2010,AAI,,,41.852288297,-87.63628022200001,"(41.852288296935, -87.63628022182604)",2010,1938198.0,7622.0,25292.0,23.3,37.1,522483.5,10.875,0.0,0.0,5.0,2.0
1079,1821918-20091016,1989799,304844,2,FRANCINE L. HURT,NATIONWIDE MEDICAL EQUIPMENT & SUPPLIES,3301 W 63RD ST 1,CHICAGO,IL,60629.0,23.0,16.0,23-16,8.0,1010,Limited Business License,,,1821918.0,RENEW,,08/14/2009,10/15/2009,N,10/16/2009,10/15/2011,10/15/2009,10/15/2009,AAI,,3.0,41.778822696999995,-87.70567679,"(41.778822697431195, -87.70567679028619)",2009,1821918.0,5307.0,37577.0,3.0,22.0,516755.6,10.55,3.0,1.0,7.0,3.0
1080,2009100-20161016,2484606,16091,3,"VSA PARTNERS, INC.","VSA PARTNERS, INC.",600 W CHICAGO AVE 2 250,CHICAGO,IL,60654.0,27.0,12.0,27-12,18.0,1010,Limited Business License,,,2009100.0,RENEW,,08/15/2016,08/31/2016,N,10/16/2016,10/15/2018,08/31/2016,09/01/2016,AAI,,,41.896585191,-87.642996182,"(41.896585191199556, -87.64299618172501)",2016,2009100.0,3058.0,92227.0,69.1,32.4,574603.1,6.041666666666668,0.0,0.0,21.0,5.0
1081,2059539-20160916,2481624,356524,1,LUCIA MONTOYA,MONTOYA BEAUTY SALON,4105 W FULLERTON AVE 1ST,CHICAGO,IL,60639.0,35.0,25.0,35-25,25.0,1010,Limited Business License,894,Hair Services,2059539.0,RENEW,,07/15/2016,08/31/2016,N,09/16/2016,09/15/2018,08/31/2016,09/01/2016,AAI,,,41.924345415,-87.729449128,"(41.92434541453322, -87.72944912763707)",2016,2059539.0,2130.0,40385.0,8.4,37.4,574603.1,6.041666666666668,0.0,0.0,5.0,4.0
1082,52240-20050816,1606369,56972,1,BELRAY LP,BELRAY APTS,3150 N RACINE AVE  1ST,CHICAGO,IL,60657.0,32.0,23.0,32-23,19.0,1371,Single Room Occupancy Class I,,,52240.0,RENEW,,06/21/2005,08/01/2005,N,08/16/2005,08/15/2006,09/20/2005,09/21/2005,AAI,,27.0,41.939538377,-87.659107064,"(41.939538376623446, -87.65910706443513)",2005,52240.0,3514.0,100536.0,48.2,23.9,534392.2,6.400000000000001,27.0,1.0,13.0,8.0
1083,2363746-20160616,2459588,29302,2,CHICAGO CHILD CARE SOCIETY,CHICAGO CHILD CARE SOCIETY,7000 S PARNELL AVE LOWER LEVEL,CHICAGO,IL,60621.0,6.0,40.0,6-40,7.0,1023,Children's Services Facility License,823,"Supervision of, and Care for, Children 2-6 Years of Age, During the Day Between 6am-9pm",2363746.0,RENEW,,04/15/2016,06/22/2016,N,06/16/2016,06/15/2018,08/31/2016,09/01/2016,AAI,,,41.767016606,-87.638546606,"(41.76701660630913, -87.63854660567023)",2016,2363746.0,2664.0,23302.0,8.1,27.1,574603.1,6.041666666666668,0.0,0.0,18.0,2.0
1084,44096-20160416,2448043,35329,1,"E.C. BABILLA, INC.","E C BABILLA, INC.",3974  HARRISON ST  1ST,GARY,IN,46409.0,,,,,1010,Limited Business License,,,44096.0,RENEW,,02/15/2016,03/28/2016,N,04/16/2016,04/15/2018,03/28/2016,03/29/2016,AAI,,,,,,2016,,,,,,,,0.0,0.0,12.0,12.0
1085,1892035-20080225,1892035,327355,1,"MORRIS . ANDERSON & ASSOCIATES, LTD.","MORRIS . ANDERSON & ASSOCIATES, LTD.",55 W MONROE ST 25TH 2500,CHICAGO,IL,60603.0,42.0,9.0,42-9,1.0,1010,Limited Business License,,,1892035.0,ISSUE,02/22/2008,02/22/2008,02/22/2008,N,02/25/2008,04/15/2010,02/22/2008,02/25/2008,AAI,,,41.880598955,-87.629907391,"(41.880598955013355, -87.62990739051766)",2008,1892035.0,6905.0,83761.0,40.1,31.4,536770.8,6.433333333333334,0.0,0.0,4.0,3.0
1086,25115-20110416,2081559,85340,1,GRIFFITH FOODS INC,GRIFFITH FOODS INC.(SEE COMMENTS),1437 W 37TH ST,CHICAGO,IL,60609.0,11.0,30.0,11-30,9.0,1008,Hazardous Materials,,,25115.0,RENEW,,02/15/2011,03/03/2011,N,04/16/2011,04/15/2013,03/03/2011,03/04/2011,AAC,12/29/2012,13.0,41.826789279,-87.66204808200001,"(41.82678927915715, -87.66204808157613)",2011,25115.0,3234.0,41136.0,14.5,37.7,529859.9,10.441666666666666,13.0,1.0,25.0,7.0
1087,1492646-20041116,1541171,276749,1,"CONNECT CONSTRUCTION, INC.","CONNECT CONSTRUCTION, INC.",2610 W DIVISION ST  1,CHICAGO,IL,60622.0,26.0,58.0,26-58,14.0,1010,Limited Business License,,,1492646.0,RENEW,,09/27/2004,12/17/2004,N,11/16/2004,11/15/2005,12/17/2004,12/20/2004,AAI,,,41.903073402,-87.69245922700001,"(41.90307340188291, -87.69245922707192)",2004,1492646.0,6873.0,25193.0,8.526116688491198,53.74030522892169,523290.0,6.833333333333332,0.0,0.0,3.0,2.0
1088,21757-20030816,1359973,57930,12,PRESENCE CHICAGO HOSPITALS NETWORK,PRESENCE RESURRECTION MEDICAL CENTER,7435 W TALCOTT AVE,CHICAGO,IL,60631.0,41.0,18.0,41-18,16.0,1584,Day Care Center 2 - 6 Years,,,21757.0,RENEW,,06/24/2003,07/25/2003,N,08/16/2003,08/15/2004,08/04/2003,08/05/2003,AAI,,,41.988575183,-87.81297791200001,"(41.98857518279947, -87.81297791219501)",2003,21757.0,3190.0,58966.0,16.927899686520373,53.60607338675665,510351.3,7.458333333333332,0.0,0.0,238.0,8.0
1089,49949-20030816,1645410,64471,1,JUAN VALERIO JR,JUAN'S AUTO SERVICE,9363 S SOUTH CHICAGO AVE 1ST,CHICAGO,IL,60617.0,10.0,25.0,10-25,4.0,1569,Motor Vehicle Repair : Engine Only (Class II),,,49949.0,RENEW,,09/29/2005,,N,08/16/2003,08/15/2004,,09/29/2005,AAI,,,41.725260805,-87.548902431,"(41.72526080505495, -87.54890243142596)",2005,49949.0,1090.0,13996.0,5.3,25.4,534392.2,6.400000000000001,0.0,0.0,4.0,4.0
1090,1272384-20020730,1272384,251172,1,Z.K. SPORT WEAR INC,Z .K. SPORT WEAR INC,3101 W 26TH ST,CHICAGO,IL,60623.0,12.0,6.0,12-6,10.0,1010,Limited Business License,,,1272384.0,ISSUE,07/24/2002,07/26/2002,07/26/2002,N,07/30/2002,08/15/2003,07/29/2002,07/30/2002,AAI,,25.0,41.844437505,-87.702628314,"(41.844437504987866, -87.70262831394477)",2002,1272384.0,888.0,27438.0,3.153153153153153,47.939262472885034,503971.1,7.6416666666666675,25.0,1.0,15.0,7.0
1091,1300179-20021230,1300179,54982,5,"EDWARD D. JONES & CO., L.P.",EDWARD D. JONES & CO,5403 W DEVON AVE,CHICAGO,IL,60646.0,39.0,69.0,39-69,16.0,1010,Limited Business License,,,1300179.0,C_LOC,10/07/2002,11/21/2002,12/27/2002,N,12/30/2002,11/15/2003,12/27/2002,12/30/2002,AAI,,,41.997217955,-87.763936669,"(41.99721795525524, -87.76393666867126)",2002,1300179.0,4358.0,65195.0,17.599816429554846,61.16594694632944,503971.1,7.6416666666666675,0.0,0.0,110.0,9.0
1092,72835-20001116,1083932,45934,1,MASTER GAUGE CO.,MASTER GAUGE CO.,1150 W GRAND AVE 1ST,CHICAGO,IL,60642.0,27.0,53.0,27-53,12.0,1010,Limited Business License,,,72835.0,RENEW,10/06/2000,11/08/2000,12/12/2008,N,11/16/2000,11/15/2001,12/22/2003,12/15/2008,AAI,,,41.891198016,-87.65663264700001,"(41.89119801569379, -87.65663264663672)",2008,72835.0,3080.0,87317.0,40.7,25.1,536770.8,6.433333333333334,0.0,0.0,14.0,14.0
1093,27366-20150816,2406981,30760,1,JUENG KIM,BOWERS CLEANERS,3643 N PULASKI RD  1,CHICAGO,IL,60641.0,30.0,15.0,30-15,17.0,1010,Limited Business License,,,27366.0,RENEW,,06/15/2015,07/19/2015,N,08/16/2015,08/15/2017,07/19/2015,07/20/2015,AAI,,,41.947677484,-87.72729085600001,"(41.947677484471924, -87.72729085599343)",2015,27366.0,2470.0,80551.0,51.3,46.1,566618.9,6.2333333333333325,0.0,0.0,11.0,11.0
1094,1096355-20020816,1265565,57930,12,PRESENCE CHICAGO HOSPITALS NETWORK,PRESENCE RESURRECTION MEDICAL CENTER,7435 W TALCOTT AVE,CHICAGO,IL,60631.0,41.0,18.0,41-18,16.0,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1096355.0,RENEW,,06/28/2002,08/01/2002,N,08/16/2002,08/15/2003,08/16/2002,08/16/2002,AAI,,,41.988575183,-87.81297791200001,"(41.98857518279947, -87.81297791219501)",2002,1096355.0,3190.0,58966.0,16.927899686520373,53.60607338675665,503971.1,7.6416666666666675,0.0,0.0,238.0,12.0
1095,85648-20071216,1871640,66461,2,NORTHWEST GENERAL CONTRACTORS,NORTHWEST GENERAL CONTRACTORS,4558 N AUSTIN AVE  02,CHICAGO,IL,60630.0,38.0,32.0,38-32,16.0,1010,Limited Business License,,,85648.0,RENEW,,10/24/2007,12/03/2007,N,12/16/2007,12/15/2009,12/03/2007,12/04/2007,AAI,,,41.963676363000005,-87.77727950399999,"(41.96367636343237, -87.77727950351424)",2007,85648.0,9726.0,61586.0,11.6,30.9,553134.7,5.25,0.0,0.0,10.0,10.0
1096,1928078-20160916,2478194,37227,2,"BENSINGER, DUPONT & ASSOCIATES, INC.","BENSINGER, DUPONT & ASSOCIATES, INC.",134 N LA SALLE ST 22 2200,CHICAGO,IL,60602.0,42.0,9.0,42-9,1.0,1010,Limited Business License,,,1928078.0,RENEW,,07/15/2016,08/31/2016,N,09/16/2016,09/15/2018,08/31/2016,09/01/2016,AAI,,,41.884111267,-87.632576385,"(41.88411126733353, -87.63257638523856)",2016,1928078.0,6760.0,90489.0,74.0,31.3,574603.1,6.041666666666668,0.0,0.0,12.0,4.0
1097,2084350-20150316,2378110,360225,1,Stevens Engineers & Constructors,Stevens Engineers & Constructors,5997  CARLSON AVE 1ST,PORTAGE,IN,46368.0,,,,,1010,Limited Business License,,,2084350.0,RENEW,,01/16/2015,02/19/2015,N,03/16/2015,03/15/2017,02/19/2015,02/20/2015,AAI,,,,,,2015,,,,,,,,0.0,0.0,4.0,3.0
1098,1991668-20090901,1991668,346850,1,"CJ Architects, Inc.","CJ Architects, Inc.",2240 N ELSTON AVE 2ND,CHICAGO,IL,60614.0,32.0,34.0,32-34,14.0,1010,Limited Business License,,,1991668.0,ISSUE,,08/31/2009,08/31/2009,N,09/01/2009,04/15/2011,08/31/2009,09/01/2009,AAI,,,41.922185419,-87.673544679,"(41.922185419444105, -87.67354467881249)",2009,1991668.0,1949.0,69231.0,32.5,20.4,516755.6,10.55,0.0,0.0,1.0,0.0
1099,15789-20141116,2356492,57930,10,PRESENCE CHICAGO HOSPITALS NETWORK,PRESENCE ST. MARY OF NAZARETH HOSPITAL,2233 W DIVISION ST,CHICAGO,IL,60622.0,2.0,12.0,2-12,12.0,3717,Heliports,671,"Operation of a Heliport, Helistop or Vertiport",15789.0,RENEW,,09/15/2014,10/23/2014,N,11/16/2014,11/15/2016,10/23/2014,10/24/2014,AAI,,33.0,41.902971912,-87.68348493100001,"(41.90297191226172, -87.68348493134597)",2014,15789.0,2926.0,68348.0,65.2,31.1,552838.1,7.508333333333334,33.0,1.0,238.0,12.0
1100,40954-20020216,1278005,34358,1,Y & L GEM INC,Y & L GEM INC,5 S WABASH AVE  1703A,CHICAGO,IL,60603.0,42.0,9.0,42-9,1.0,1010,Limited Business License,,,40954.0,RENEW,,09/24/2002,09/24/2002,N,02/16/2002,02/15/2003,09/24/2002,09/25/2002,AAI,,,41.881921563,-87.62606306,"(41.88192156256051, -87.62606305984501)",2002,40954.0,535.0,30625.0,8.598130841121495,14.97326203208556,503971.1,7.6416666666666675,0.0,0.0,9.0,9.0
1101,1992437-20090911,1992437,347219,1,LINDA RUTH PAIGE,LINDA RUTH PAIGE,1507 S AVERS AVE 1 1,CHICAGO,IL,60623.0,24.0,34.0,24-34,10.0,1604,"Peddler, non-food",,,1992437.0,ISSUE,09/11/2009,09/11/2009,09/11/2009,N,09/11/2009,09/15/2011,,09/11/2009,AAI,,,41.860476870999996,-87.721201408,"(41.86047687096067, -87.7212014079001)",2009,1992437.0,974.0,9263.0,6.6,15.0,516755.6,10.55,0.0,0.0,1.0,0.0
1102,1144381-20050216,1563969,57930,13,PRESENCE CHICAGO HOSPITALS NETWORK,PRESENCE SAINT JOSEPH HOSPITAL - CHICAGO,2900 N LAKE SHORE DR,CHICAGO,IL,60657.0,44.0,7.0,44-7,19.0,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1144381.0,RENEW,,12/20/2004,01/18/2005,N,02/16/2005,02/15/2006,01/18/2005,01/19/2005,AAI,,,41.934402987,-87.63680583700001,"(41.93440298707838, -87.63680583708285)",2005,1144381.0,8481.0,57103.0,42.1,22.7,534392.2,6.400000000000001,0.0,0.0,238.0,12.0
1103,1166386-20090216,1945256,57930,13,PRESENCE CHICAGO HOSPITALS NETWORK,PRESENCE SAINT JOSEPH HOSPITAL - CHICAGO,2900 N LAKE SHORE DR,CHICAGO,IL,60657.0,44.0,7.0,44-7,19.0,1002,Accessory Garage,726,"Provide Parking Spaces For a Fee - to Residents, Tenants, Users, Employees and/or Guests (Not Available or Advertised to the Public)",1166386.0,RENEW,,12/15/2008,02/26/2009,N,02/16/2009,02/15/2011,02/26/2009,02/27/2009,AAI,,,41.934402987,-87.63680583700001,"(41.93440298707838, -87.63680583708285)",2009,1144996.0,8481.0,57103.0,42.1,22.7,516755.6,10.55,0.0,0.0,238.0,7.0
1104,1144381-20070216,1786340,57930,13,PRESENCE CHICAGO HOSPITALS NETWORK,PRESENCE SAINT JOSEPH HOSPITAL - CHICAGO,2900 N LAKE SHORE DR,CHICAGO,IL,60657.0,44.0,7.0,44-7,19.0,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1144381.0,RENEW,,12/20/2006,02/20/2007,N,02/16/2007,02/15/2009,02/20/2007,02/21/2007,AAI,,,41.934402987,-87.63680583700001,"(41.93440298707838, -87.63680583708285)",2007,1144381.0,8481.0,57103.0,42.1,22.7,553134.7,5.25,0.0,0.0,238.0,12.0
1105,1167255-20040216,1475773,57930,14,PRESENCE CHICAGO HOSPITALS NETWORK,PRESENCE SAINT JOSEPH HOSPITAL,2845 N SHERIDAN RD,CHICAGO,IL,60657.0,44.0,49.0,44-49,19.0,1002,Accessory Garage,726,"Provide Parking Spaces For a Fee - to Residents, Tenants, Users, Employees and/or Guests (Not Available or Advertised to the Public)",1167255.0,RENEW,,02/03/2004,02/17/2004,N,02/16/2004,02/15/2005,02/17/2004,02/18/2004,AAI,,,41.934123041,-87.63918751899999,"(41.934123041016605, -87.6391875191331)",2004,1167255.0,8945.0,45628.0,36.679709334823926,39.5681547224798,523290.0,6.833333333333332,0.0,0.0,238.0,10.0
1106,2050080-20110128,2050080,7995,14,CHARLES SCHWAB & CO INC,CHARLES SCHWAB & CO INC,820 W NORTH AVE 1ST,CHICAGO,IL,60642.0,43.0,55.0,43-55,18.0,1010,Limited Business License,,,2050080.0,C_LOC,08/12/2010,01/26/2011,01/26/2011,N,01/28/2011,09/15/2012,01/26/2011,01/28/2011,AAI,,,41.911015529000004,-87.649187752,"(41.91101552920899, -87.64918775161372)",2011,2050080.0,4102.0,134000.0,88.5,27.4,529859.9,10.441666666666666,0.0,0.0,64.0,1.0
1107,1172210-20040216,1454388,32622,2,CHONG SOOK HAN,ON TIME CLEANERS,5221-5223 W NORTH AVE,CHICAGO,IL,60639.0,37.0,41.0,37-41,25.0,1010,Limited Business License,,,1172210.0,RENEW,,12/15/2003,01/14/2004,N,02/16/2004,02/15/2005,12/22/2003,01/15/2004,AAI,,,41.909383769,-87.75643370600001,"(41.90938376927236, -87.75643370581591)",2004,1172210.0,7042.0,37871.0,1.8744674808293096,63.39066339066339,523290.0,6.833333333333332,0.0,0.0,12.0,12.0
1108,1820371-20120516,2145313,311724,1,"FLIRTY GIRL FITNESS CHICAGO, LLC",FLIRTY GIRL FITNESS CHICAGO,1325 W RANDOLPH ST 1,CHICAGO,IL,60607.0,27.0,7.0,27-7,12.0,1010,Limited Business License,,,1820371.0,RENEW,,03/15/2012,05/15/2012,N,05/16/2012,05/15/2014,05/15/2012,05/21/2012,AAC,10/15/2012,,41.88408814,-87.659872222,"(41.8840881399805, -87.65987222180725)",2012,1820371.0,2768.0,104063.0,77.5,33.8,545391.7,9.625,0.0,0.0,18.0,2.0
1109,58646-20100816,2039442,57930,12,PRESENCE CHICAGO HOSPITALS NETWORK,PRESENCE RESURRECTION MEDICAL CENTER,7435 W TALCOTT AVE,CHICAGO,IL,60631.0,41.0,18.0,41-18,16.0,1375,Hospital,,,58646.0,RENEW,,06/15/2010,08/17/2010,N,08/16/2010,08/15/2012,08/17/2010,08/18/2010,AAI,,,41.988575183,-87.81297791200001,"(41.98857518279947, -87.81297791219501)",2010,58646.0,3027.0,85761.0,38.6,47.0,522483.5,10.875,0.0,0.0,238.0,8.0
1110,1802287-20070222,1802287,312985,2,HURON RUSH HOTEL LLC,HURON RUSH HOTEL LLC,350 W HUBBARD ST 3RD 300,CHICAGO,IL,60610.0,42.0,67.0,42-67,18.0,1020,Residential Real Estate Developer,,,1802287.0,C_LOC,02/21/2007,02/21/2007,02/21/2007,N,02/22/2007,02/15/2008,02/21/2007,02/22/2007,AAI,,,41.890047249,-87.63746738200001,"(41.89004724888915, -87.6374673817699)",2007,1802287.0,5531.0,109476.0,43.8,27.5,553134.7,5.25,0.0,0.0,3.0,1.0
1111,1144996-20050216,1563970,57930,13,PRESENCE CHICAGO HOSPITALS NETWORK,PRESENCE SAINT JOSEPH HOSPITAL - CHICAGO,2900 N LAKE SHORE DR,CHICAGO,IL,60657.0,44.0,7.0,44-7,19.0,1008,Hazardous Materials,,,1144996.0,RENEW,,12/20/2004,01/18/2005,N,02/16/2005,02/15/2006,01/18/2005,01/19/2005,AAI,,,41.934402987,-87.63680583700001,"(41.93440298707838, -87.63680583708285)",2005,1144381.0,8481.0,57103.0,42.1,22.7,534392.2,6.400000000000001,0.0,0.0,238.0,12.0
1112,2008916-20161016,2484493,7318,2,CHECKERBOARD PRODUCTIONS INC,BUDDY GUY'S LEGENDS,700 S WABASH AVE 1 & 2,CHICAGO,IL,60605.0,4.0,18.0,4-18,1.0,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2008916.0,RENEW,,08/15/2016,08/31/2016,N,10/16/2016,10/15/2018,08/31/2016,09/01/2016,AAI,,,41.873059616999996,-87.62611158799999,"(41.87305961703914, -87.62611158755108)",2016,2008916.0,4672.0,101311.0,80.3,33.1,574603.1,6.041666666666668,0.0,0.0,41.0,4.0
